method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,vis_frac,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid,kp_a,kp_b
h2o,72,23,1,118,5.95593,0,7523,701,0.136505,0.0447369,-0.206488,0.0147448,0.344701,1.05,0.944435,0.523681,0.432567,0.526387,0.963432,0.491179,0.599735,0.557643,182,148,0.0825853,1,1,1,,
h2o,73,23,1,138,6.17559,1,830,10319,-0.204265,0.145652,0.218443,-0.350504,0.651807,1.05,1.05631,0.687415,0.499211,0.687415,0.981535,0.7723,0.56411,0.528226,182,148,0.0955006,1,1,1,,
h2o,74,23,1,161,4.3355,0,2296,10302,-0.171045,0.171976,0.221416,-0.349933,0.653005,1.05,1.10175,0.679296,0.492106,0.679296,0.977824,0.8119,0.537058,0.501115,182,148,0.082262,1,1,1,,
h2o,75,23,1,157,5.44452,0,3355,10724,-0.1604,0.0357885,0.243025,0.0201931,0.40438,1.05,1.01566,0.664411,0.509472,0.664411,0.973932,0.580088,0.601682,0.559994,182,148,0.0903213,-1,1,1,,
h2o,76,23,1,97,0.0129149,1,1810,10776,-0.181698,-0.091115,0.246222,0.0283003,0.444611,1.05,1.04671,0.618403,0.48207,0.641407,0.955195,0.616081,0.549173,0.511649,182,148,0.0778104,-1,1,1,,
h2o,77,23,1,68,3.30696,0,4756,10799,-0.0911646,0.0269995,0.263437,0.0320673,0.354739,1.05,1.05103,0.627876,0.48083,0.627876,0.976104,0.538676,0.573146,0.533168,182,148,0.0901141,1,1,1,,
h2o,78,23,1,80,2.31125,1,7155,9,0.12093,0.0782328,-0.25141,0.0253429,0.376171,1.05,1.02531,0.68065,0.514659,0.68065,0.991401,0.559834,0.596731,0.553418,182,148,0.0807101,-1,1,1,,
h2o,79,23,1,142,4.79034,0,1398,10302,-0.203157,0.168602,0.221416,-0.349933,0.670303,1.05,1.10512,0.67253,0.50654,0.67253,0.938269,0.822826,0.549423,0.505878,182,148,0.0928366,1,1,1,,
h2o,80,23,1,134,5.47943,1,6418,2436,0.0825748,-0.348994,-0.176751,0.0326138,0.46143,1.05,1.10726,0.715832,0.555706,0.715832,0.973841,0.56767,0.72098,0.688797,182,148,0.0823433,-1,1,1,,
h2o,81,23,1,50,5.99549,0,1982,10805,-0.185419,-0.0586729,0.268006,0.0343542,0.46287,1.05,1.07089,0.664411,0.513194,0.664411,0.917542,0.647637,0.565448,0.526338,182,148,0.103583,-1,1,1,,
h2o,82,23,1,21,1.27725,0,3593,10302,-0.15038,0.132779,0.221416,-0.349933,0.609469,1.05,1.10207,0.690122,0.493572,0.690122,0.993121,0.737426,0.562352,0.5261,182,148,0.0869576,-1,1,1,,
h2o,83,23,1,188,1.68661,1,2079,10789,-0.179712,-0.0130205,0.249859,0.0291271,0.43193,1.05,1.00055,0.58728,0.468651,0.607578,0.977643,0.574755,0.582498,0.542935,182,148,0.0940186,-1,1,1,,
h2o,84,23,1,103,2.15335,1,7750,2116,0.156175,-0.327747,-0.181526,0.0322046,0.493655,1.05,1.06209,0.622463,0.526951,0.622463,0.978729,0.589625,0.686076,0.650008,182,148,0.0723426,1,1,1,,
h2o,85,23,1,100,1.24767,1,8821,648,0.193553,0.181613,-0.221532,-0.344461,0.670112,1.05,1.10278,0.679296,0.516238,0.679296,0.935011,0.824676,0.545463,0.510168,182,148,0.0807448,-1,1,1,,
h2o,86,23,1,55,4.26573,1,10391,660,0.23212,0.170171,-0.221345,-0.344113,0.685653,1.05,1.05202,0.64682,0.47429,0.64682,0.937998,0.802566,0.577415,0.544348,182,148,0.0985494,1,1,1,,
h2o,87,23,1,271,2.33988,1,9670,342,0.227712,0.110487,-0.21721,-0.0219126,0.464294,1.05,1.13552,0.799729,0.608818,0.799729,0.969135,0.623395,0.635578,0.592781,182,148,0.0849118,1,1,1,,
h2o,88,23,1,57,3.31648,1,4978,11039,-0.0727415,-0.0895185,0.307079,0.0587711,0.407853,1.05,0.990956,0.525034,0.447113,0.525034,0.952571,0.555309,0.480191,0.442987,182,148,0.0779008,-1,1,1,,
h2o,89,23,1,197,5.49858,1,6470,758,0.0832005,0.225631,-0.216931,-0.345021,0.644838,1.05,1.08076,0.76184,0.549617,0.76184,0.971941,0.789657,0.482625,0.4325,182,148,0.0712561,1,1,1,,
h2o,90,23,1,201,0.211805,0,7662,2321,0.14473,0.0512924,-0.175213,0.0266457,0.320946,1.05,1.16026,0.637348,0.494926,0.637348,0.969225,0.499743,0.607069,0.56551,182,148,0.0809483,1,1,1,,
h2o,91,23,1,211,5.20918,1,7339,9,0.138421,0.0629673,-0.25141,0.0253429,0.391834,1.05,0.987432,0.615697,0.476883,0.615697,0.956282,0.547318,0.593916,0.549732,182,148,0.0831301,1,1,1,,
h2o,92,23,1,352,0.0818582,1,3098,10220,-0.157702,0.096343,0.259644,0.0148249,0.425865,1.05,0.998272,0.744249,0.551195,0.744249,0.990768,0.572264,0.594675,0.557346,182,148,0.0831781,1,1,1,,
h2o,93,23,1,52,3.47957,0,9232,9,0.182283,0.0166903,-0.25141,0.0253429,0.434575,1.05,0.994763,0.575101,0.463577,0.595399,0.967143,0.62117,0.567531,0.52603,182,148,0.0897621,1,1,1,,
h2o,94,23,1,150,1.27477,1,7371,9,0.137875,0.0679493,-0.25141,0.0253429,0.39183,1.05,0.996612,0.579161,0.454105,0.583221,0.975742,0.559042,0.590963,0.54629,182,148,0.118943,-1,1,1,,
h2o,95,23,1,215,4.02529,0,507,10789,-0.213582,0.0269527,0.249859,0.0291271,0.463624,1.05,1.07686,0.745602,0.564051,0.745602,0.965605,0.631565,0.615693,0.57768,182,148,0.101949,-1,1,1,,
h2o,48,23,2,290,0.246552,1,11020,4103,0.303155,0.0555534,-0.149307,-0.339933,0.600956,1.05,1.03465,0.713126,0.557397,0.713126,0.977552,0.732757,0.674362,0.611875,279,159,0.0738032,-1,1,1,,
h2o,49,23,2,190,2.03349,0,10223,4103,0.220568,-0.3497,-0.149307,-0.339933,0.370034,1.05,1.09846,0.968877,0.698466,0.968877,0.999819,0.458736,0.759071,0.686139,279,159,0.0774887,-1,1,1,,
h2o,50,23,2,158,4.16273,0,10789,4103,0.249859,0.0291271,-0.149307,-0.339933,0.543727,1.05,1.07866,0.403248,0.355999,0.453315,0.894913,0.681067,0.329688,0.260403,279,159,0.0767597,1,1,1,,
h2o,51,23,2,169,4.96233,0,2116,10195,-0.181526,0.0322046,0.219747,-0.341613,0.54847,1.05,1.03239,0.64682,0.522553,0.657645,0.912744,0.681198,0.676641,0.637253,279,159,0.072392,1,1,1,,
h2o,52,23,2,205,5.06465,1,10724,4103,0.243025,0.0201931,-0.149307,-0.339933,0.532666,1.05,1.08169,0.461434,0.384303,0.473613,0.890025,0.685942,0.430329,0.367577,279,159,0.0865421,1,1,1,,
h2o,53,23,2,100,4.30284,1,648,10195,-0.221532,-0.344461,0.219747,-0.341613,0.441288,1.05,1.07903,0.573748,0.436739,0.573748,0.974656,0.600382,0.587834,0.525602,279,159,0.0772493,1,1,1,,
h2o,54,23,2,136,4.75641,1,10776,4103,0.246222,0.0283003,-0.149307,-0.339933,0.540553,1.05,1.11278,0.381597,0.331304,0.399188,0.921434,0.645142,0.323941,0.262867,279,159,0.0808986,-1,1,1,,
h2o,55,23,2,307,1.33973,1,72,10195,-0.233176,-0.00211048,0.219747,-0.341613,0.566086,1.05,1.04853,0.464141,0.378778,0.464141,0.935825,0.710202,0.465213,0.422786,279,159,0.0770344,1,1,1,,
h2o,56,23,2,223,1.7404,0,10671,4103,0.247333,0.0181856,-0.149307,-0.339933,0.534486,1.05,1.02734,0.686062,0.521313,0.686062,0.97719,0.672674,0.683099,0.62019,279,159,0.0742517,-1,1,1,,
h2o,57,23,2,321,1.07835,0,9877,4103,0.212112,-0.349735,-0.149307,-0.339933,0.361595,1.05,1.08615,0.488498,0.412269,0.488498,0.936007,0.481061,0.656874,0.584576,279,159,0.0742564,1,1,1,,
h2o,58,23,2,279,2.44586,0,10907,4103,0.285009,0.043849,-0.149307,-0.339933,0.5796,1.05,1.10115,0.405954,0.357014,0.415426,0.773805,0.702322,0.331875,0.271168,279,159,0.110617,-1,1,1,,
h2o,59,23,2,324,3.35195,1,11039,4103,0.307079,0.0587711,-0.149307,-0.339933,0.606029,1.05,1.08701,0.67659,0.534055,0.67659,0.97357,0.696063,0.679609,0.613478,279,159,0.0775377,-1,1,1,,
h2o,60,23,2,180,5.45608,0,660,10195,-0.221345,-0.344113,0.219747,-0.341613,0.441099,1.05,1.10362,0.512855,0.429635,0.512855,0.9208,0.512849,0.59292,0.537662,279,159,0.076351,-1,1,1,,
h2o,61,23,2,14,1.72447,1,11020,4103,0.303155,0.0555534,-0.149307,-0.339933,0.600956,1.05,1.04776,0.707713,0.531461,0.707713,0.953385,0.735295,0.678615,0.61413,279,159,0.0789165,1,1,1,,
h2o,62,23,2,269,2.57973,0,10776,4103,0.246222,0.0283003,-0.149307,-0.339933,0.540553,1.05,1.08751,0.669824,0.535408,0.675237,0.977643,0.638437,0.690179,0.623796,279,159,0.0746709,1,1,1,,
h2o,63,23,2,316,2.74018,1,10319,4103,0.218443,-0.350504,-0.149307,-0.339933,0.367924,1.05,1.08052,0.473613,0.403022,0.473613,0.944515,0.482993,0.644128,0.573712,279,159,0.075092,-1,1,1,,
h2o,64,23,2,337,4.7071,1,10907,4103,0.285009,0.043849,-0.149307,-0.339933,0.5796,1.05,1.00388,0.470907,0.389152,0.489851,0.841329,0.741929,0.427251,0.362587,279,159,0.0879084,-1,1,1,,
h2o,65,23,2,78,0.491183,0,10724,4103,0.243025,0.0201931,-0.149307,-0.339933,0.532666,1.05,1.11236,0.653586,0.516576,0.67659,0.984975,0.628524,0.702286,0.638932,279,159,0.0737477,-1,1,1,,
h2o,66,23,2,273,0.122493,0,10776,4103,0.246222,0.0283003,-0.149307,-0.339933,0.540553,1.05,1.10617,0.370771,0.327808,0.392422,0.891021,0.642095,0.32987,0.267551,279,159,0.0803146,1,1,1,,
h2o,67,23,2,155,5.67101,0,10724,4103,0.243025,0.0201931,-0.149307,-0.339933,0.532666,1.05,1.03081,0.671177,0.543978,0.684709,0.945601,0.639861,0.700328,0.637682,279,159,0.0766689,1,1,1,,
h2o,68,23,2,168,2.13758,1,11039,4103,0.307079,0.0587711,-0.149307,-0.339933,0.606029,1.05,1.0639,0.7023,0.555931,0.7023,0.963613,0.732501,0.674028,0.609306,279,159,0.0718017,1,1,1,,
h2o,69,23,2,172,2.54132,1,2722,10195,-0.168968,0.0315943,0.219747,-0.341613,0.538872,1.05,1.01244,0.642761,0.516351,0.642761,0.92605,0.681994,0.671224,0.631585,279,159,0.082618,1,1,1,,
h2o,70,23,2,164,4.37635,1,10220,4103,0.259644,0.0148249,-0.149307,-0.339933,0.541483,1.05,1.09709,0.434371,0.389603,0.44249,0.921253,0.642508,0.422647,0.358934,279,159,0.0815977,-1,1,1,,
h2o,71,23,2,89,6.06238,1,10776,4103,0.246222,0.0283003,-0.149307,-0.339933,0.540553,1.05,1.08415,0.461434,0.362427,0.461434,0.964337,0.664189,0.430737,0.369263,279,159,0.084858,1,1,1,,
h2o,72,23,2,118,5.95593,0,701,10195,-0.206488,0.0147448,0.219747,-0.341613,0.555581,1.05,1.07116,0.372124,0.334574,0.391069,0.816528,0.658004,0.340981,0.298888,279,159,0.0801391,1,1,1,,
h2o,73,23,2,138,6.17559,1,10319,4103,0.218443,-0.350504,-0.149307,-0.339933,0.367924,1.05,1.06026,0.916103,0.687077,0.916103,0.992035,0.455634,0.763889,0.694017,279,159,0.0920965,1,1,1,,
h2o,74,23,2,161,4.3355,0,10302,4103,0.221416,-0.349933,-0.149307,-0.339933,0.370859,1.05,1.07656,0.626522,0.501917,0.626522,0.94198,0.485676,0.70137,0.629843,279,159,0.0756562,1,1,1,,
h2o,75,23,2,157,5.44452,0,10724,4103,0.243025,0.0201931,-0.149307,-0.339933,0.532666,1.05,1.07859,0.684709,0.516013,0.684709,0.985246,0.658157,0.690203,0.625506,279,159,0.0838145,-1,1,1,,
h2o,76,23,2,97,0.0129149,1,10776,4103,0.246222,0.0283003,-0.149307,-0.339933,0.540553,1.05,1.07375,0.673884,0.548151,0.687415,0.988052,0.645896,0.683684,0.619537,279,159,0.0729884,-1,1,1,,
h2o,77,23,2,68,3.30696,0,10799,4103,0.263437,0.0320673,-0.149307,-0.339933,0.555661,1.05,1.0626,0.507442,0.404714,0.519621,0.915369,0.731071,0.429567,0.368596,279,159,0.0771987,1,1,1,,
h2o,78,23,2,80,2.31125,1,9,10195,-0.25141,0.0253429,0.219747,-0.341613,0.597456,1.05,1.06987,0.690122,0.533153,0.691475,0.957277,0.748793,0.667972,0.624659,279,159,0.0858786,1,1,1,,
h2o,79,23,2,142,4.79034,0,10302,4103,0.221416,-0.349933,-0.149307,-0.339933,0.370859,1.05,1.07013,0.630582,0.497068,0.630582,0.922158,0.486817,0.710332,0.641873,279,159,0.0790285,1,1,1,,
h2o,80,23,2,134,5.47943,1,2436,10195,-0.176751,0.0326138,0.219747,-0.341613,0.545249,1.05,1.06303,0.631935,0.523342,0.635995,0.954562,0.639463,0.675278,0.636811,279,159,0.0732745,1,1,1,,
h2o,81,23,2,50,5.99549,0,10805,4103,0.268006,0.0343542,-0.149307,-0.339933,0.560587,1.05,1.12093,0.461434,0.375846,0.462788,0.910934,0.685475,0.429403,0.365536,279,159,0.0773976,-1,1,1,,
h2o,82,23,2,21,1.27725,0,10302,4103,0.221416,-0.349933,-0.149307,-0.339933,0.370859,1.05,1.05419,0.67253,0.520749,0.67253,0.963342,0.453173,0.693526,0.622714,279,159,0.0706746,-1,1,1,,
h2o,83,23,2,188,1.68661,1,10789,4103,0.249859,0.0291271,-0.149307,-0.339933,0.543727,1.05,1.06358,0.469553,0.368291,0.47226,0.941256,0.657866,0.43147,0.366495,279,159,0.0854154,-1,1,1,,
h2o,84,23,2,103,2.15335,1,2116,10195,-0.181526,0.0322046,0.219747,-0.341613,0.54847,1.05,1.06847,0.640054,0.503834,0.640054,0.960807,0.656102,0.676078,0.635599,279,159,0.0775058,-1,1,1,,
h2o,85,23,2,100,1.24767,1,648,10195,-0.221532,-0.344461,0.219747,-0.341613,0.441288,1.05,1.068,0.534506,0.423658,0.543978,0.963975,0.58124,0.651602,0.569805,279,159,0.0833209,-1,1,1,,
h2o,86,23,2,55,4.26573,1,660,10195,-0.221345,-0.344113,0.219747,-0.341613,0.441099,1.05,1.11243,0.473613,0.417569,0.488498,0.937093,0.546839,0.674348,0.610513,279,159,0.0804683,1,1,1,,
h2o,87,23,2,271,2.33988,1,342,10195,-0.21721,-0.0219126,0.219747,-0.341613,0.541423,1.05,1.01218,0.437077,0.378214,0.437077,0.911115,0.64674,0.38379,0.340992,279,159,0.0731088,1,1,1,,
h2o,88,23,2,57,3.31648,1,11039,4103,0.307079,0.0587711,-0.149307,-0.339933,0.606029,1.05,1.03687,0.715832,0.53834,0.715832,0.974747,0.737205,0.678689,0.613732,279,159,0.0781218,1,1,1,,
h2o,89,23,2,197,5.49858,1,758,10195,-0.216931,-0.345021,0.219747,-0.341613,0.436691,1.05,1.10368,1.09743,0.76714,1.09743,1,0.536615,0.743819,0.696732,279,159,0.0720566,-1,1,1,,
h2o,90,23,2,201,0.211805,0,2321,10195,-0.175213,0.0266457,0.219747,-0.341613,0.540021,1.05,1.02946,0.627876,0.522553,0.630582,0.97013,0.639599,0.683858,0.6423,279,159,0.0791069,1,1,1,,
h2o,91,23,2,211,5.20918,1,9,10195,-0.25141,0.0253429,0.219747,-0.341613,0.597456,1.05,1.04706,0.688769,0.534844,0.688769,0.975199,0.713627,0.679288,0.635104,279,159,0.0754937,1,1,1,,
h2o,92,23,2,352,0.0818582,1,10220,4103,0.259644,0.0148249,-0.149307,-0.339933,0.541483,1.05,1.08402,0.667118,0.553225,0.690122,0.977915,0.629629,0.683733,0.620699,279,159,0.0742105,1,1,1,,
h2o,93,23,2,52,3.47957,0,9,10195,-0.25141,0.0253429,0.219747,-0.341613,0.597456,1.05,1.0792,0.4682,0.395467,0.4682,0.911296,0.715002,0.469362,0.427862,279,159,0.081476,1,1,1,,
h2o,94,23,2,150,1.27477,1,9,10195,-0.25141,0.0253429,0.219747,-0.341613,0.597456,1.05,1.04389,0.715832,0.522779,0.715832,0.990043,0.728386,0.67921,0.63533,279,159,0.0727862,-1,1,1,,
h2o,95,23,2,215,4.02529,0,10789,4103,0.249859,0.0291271,-0.149307,-0.339933,0.543727,1.05,1.08259,0.477673,0.374605,0.480379,0.967234,0.646832,0.403508,0.339582,279,159,0.0929493,-1,1,1,,
h2o,96,23,1,225,0.993281,0,8041,72,0.161839,0.088357,-0.233176,-0.00211048,0.405371,1.05,0.997503,0.682003,0.525823,0.692828,0.985518,0.556683,0.603033,0.560866,120,145,0.0818478,1,1,1,,
h2o,97,23,1,317,2.08579,0,3441,10220,-0.148391,0.0844345,0.259644,0.0148249,0.414617,1.05,1.01167,0.723951,0.530447,0.723951,0.979906,0.616594,0.590357,0.548453,120,145,0.089756,-1,1,1,,
h2o,98,23,1,154,4.46201,0,917,10302,-0.201324,0.155978,0.221416,-0.349933,0.659294,1.05,1.07235,0.68065,0.493347,0.68065,0.98244,0.791938,0.553005,0.516043,120,145,0.091636,-1,1,1,,
h2o,99,23,1,56,1.19403,0,188,9890,-0.237903,0.0900478,0.212207,-0.348752,0.628665,1.05,1.06777,0.73613,0.536085,0.73613,0.973298,0.764073,0.624072,0.586187,120,145,0.0800982,1,1,1,,
h2o,100,23,1,112,5.10785,0,8840,2722,0.173113,-0.218952,-0.168968,0.0315943,0.424125,1.05,1.02021,0.565629,0.502932,0.573748,0.958454,0.616607,0.566347,0.527205,120,145,0.0756091,-1,1,1,,
h2o,101,23,1,128,1.0123,0,4565,10964,-0.109725,-0.0948496,0.293804,0.0493984,0.428628,1.05,0.990468,0.549391,0.474064,0.549391,0.94189,0.56271,0.514825,0.47765,120,145,0.0791663,1,1,1,,
h2o,102,23,1,124,0.133924,1,9146,31,0.182324,0.0971508,-0.249922,0.00694847,0.441684,1.05,1.02526,0.786198,0.575553,0.786198,0.971579,0.645891,0.595057,0.552478,120,145,0.0823677,-1,1,1,,
h2o,103,23,1,320,2.46751,0,10120,660,0.229129,0.167169,-0.221345,-0.344113,0.681441,1.05,1.07246,0.690122,0.523793,0.690122,0.982983,0.863647,0.586721,0.550456,120,145,0.0817706,1,1,1,,
h2o,104,23,1,299,4.72133,0,5677,637,0.00459671,0.232164,-0.225911,-0.343884,0.620506,1.05,1.1177,0.807848,0.55548,0.807848,0.971488,0.789708,0.450993,0.402008,120,145,0.080038,1,1,1,,
h2o,105,23,1,220,1.61959,0,2899,10302,-0.15342,0.17578,0.221416,-0.349933,0.645759,1.05,1.05697,0.661705,0.517253,0.664411,0.953204,0.785048,0.544592,0.499914,120,145,0.0851968,1,1,1,,
h2o,106,23,1,349,6.16806,0,3277,10907,-0.152951,-0.0529747,0.285009,0.043849,0.448629,1.05,1.09466,0.684709,0.510826,0.684709,0.959902,0.66928,0.560444,0.522293,120,145,0.0817794,1,1,1,,
h2o,107,23,1,36,6.06,1,4675,10724,-0.095067,0.0402803,0.243025,0.0201931,0.339227,1.05,0.944043,0.474966,0.406405,0.474966,0.924059,0.48049,0.58026,0.54128,120,145,0.0882281,-1,1,1,,
h2o,108,23,1,320,3.1543,0,10120,660,0.229129,0.167169,-0.221345,-0.344113,0.681441,1.05,1.07388,0.691475,0.497406,0.691475,0.976104,0.804161,0.573643,0.540246,120,145,0.0899105,-1,1,1,,
h2o,109,23,1,233,4.60058,1,5612,724,-0.00245762,0.23244,-0.223053,-0.345258,0.618383,1.05,1.1257,0.49797,0.392422,0.504736,0.982621,0.734119,0.413649,0.361249,120,145,0.0837405,-1,1,1,,
h2o,110,23,1,236,6.25848,0,4146,10907,-0.122401,-0.0701761,0.285009,0.043849,0.42332,1.05,1.15299,0.588633,0.455345,0.602165,0.97891,0.61132,0.530783,0.493284,120,145,0.081313,1,1,1,,
h2o,111,23,1,106,5.42479,1,8738,758,0.185882,0.179644,-0.216931,-0.345021,0.661462,1.05,1.11108,0.682003,0.501353,0.682003,0.97185,0.825585,0.539185,0.50371,120,145,0.0820526,1,1,1,,
h2o,112,23,1,43,1.57402,0,5356,11020,-0.0346823,-0.00757599,0.303155,0.0555534,0.343758,1.05,0.996957,0.44249,0.416328,0.451962,0.837799,0.490444,0.470007,0.435204,120,145,0.0751528,-1,1,1,,
h2o,113,23,1,200,3.51439,1,7430,758,0.140923,0.184536,-0.216931,-0.345021,0.639146,1.05,0.977025,0.667118,0.49673,0.667118,0.97366,0.758496,0.540509,0.502712,120,145,0.0842817,-1,1,1,,
h2o,114,23,1,115,5.59228,0,3069,10937,-0.145492,-0.0775471,0.289397,0.0464954,0.452233,1.05,1.01691,0.611637,0.5,0.611637,0.951394,0.612113,0.544054,0.506611,120,145,0.082042,-1,1,1,,
h2o,115,23,1,330,3.61221,1,9588,701,0.224426,-0.00249958,-0.206488,0.0147448,0.431303,1.05,0.988715,0.492557,0.435273,0.519621,0.947049,0.54636,0.63564,0.593799,120,145,0.0881474,-1,1,1,,
h2o,116,23,1,20,4.43801,0,9641,2722,0.193229,-0.167995,-0.168968,0.0315943,0.413549,1.05,1.03171,0.581867,0.486919,0.592693,0.956915,0.560793,0.568822,0.531132,120,145,0.0750182,1,1,1,,
h2o,117,23,1,9,4.09442,0,723,10789,-0.202572,0.0435591,0.249859,0.0291271,0.452699,1.05,1.05958,0.814614,0.595963,0.814614,0.984703,0.624481,0.62702,0.58874,120,145,0.0908378,-1,1,1,,
h2o,118,23,1,269,0.0291422,0,4914,10776,-0.0770493,0.0686874,0.246222,0.0283003,0.325896,1.05,0.989836,0.477673,0.386446,0.477673,0.967867,0.520646,0.519341,0.479029,120,145,0.0823131,-1,1,1,,
h2o,119,23,1,78,2.07815,0,324,10724,-0.229259,0.0522089,0.243025,0.0201931,0.473883,1.05,1.10622,0.774019,0.588182,0.774019,0.955286,0.626315,0.636373,0.596285,120,145,0.0898988,-1,1,1,,
h2o,120,23,1,348,2.71052,1,4881,10789,-0.081111,0.051343,0.249859,0.0291271,0.332067,1.05,0.869309,0.546685,0.445535,0.546685,0.970402,0.438035,0.581248,0.542103,120,145,0.0827916,1,1,1,,
h2o,121,23,1,23,0.476685,1,4516,11020,-0.11283,-0.183001,0.303155,0.0555534,0.479643,1.05,0.959569,0.575101,0.48737,0.575101,0.958001,0.609962,0.539937,0.506556,120,145,0.0770961,-1,1,1,,
h2o,122,23,1,324,5.36781,1,4921,11039,-0.0819941,-0.194568,0.307079,0.0587711,0.464307,1.05,1.14577,0.599459,0.475643,0.604871,0.986694,0.657897,0.574706,0.541252,120,145,0.0775108,-1,1,1,,
h2o,123,23,1,174,0.355673,0,9442,72,0.239567,0.0585394,-0.233176,-0.00211048,0.47695,1.05,1.06523,0.798376,0.603744,0.798376,0.977462,0.634056,0.636316,0.59225,120,145,0.0825737,1,1,1,,
h2o,124,23,1,158,5.38726,1,4264,10789,-0.121224,0.0300894,0.249859,0.0291271,0.372387,1.05,0.934601,0.503383,0.419373,0.511502,0.966419,0.542266,0.540576,0.500047,120,145,0.101255,1,1,1,,
h2o,125,23,1,175,1.00317,0,5584,10223,-0.00601864,0.108249,0.220568,-0.3497,0.510939,1.05,1.01707,0.657645,0.486919,0.660352,0.986061,0.631779,0.464242,0.42629,120,145,0.0800666,1,1,1,,
h2o,126,23,1,105,3.91204,0,6653,2436,0.0993395,-0.291828,-0.176751,0.0326138,0.426054,1.05,0.987724,0.633288,0.532589,0.633288,0.975652,0.561385,0.66951,0.636378,120,145,0.0764518,1,1,1,,
h2o,127,23,1,301,4.08795,0,5144,11020,-0.0566959,-0.0358629,0.303155,0.0555534,0.371403,1.05,0.945928,0.450609,0.412607,0.456022,0.8874,0.503851,0.492221,0.454911,120,145,0.0783774,-1,1,1,,
h2o,128,23,1,319,3.56563,0,6265,660,0.0646887,0.124658,-0.221345,-0.344113,0.549241,1.05,1.00203,0.67659,0.50654,0.698241,0.967867,0.676409,0.509716,0.475049,120,145,0.0756427,1,1,1,,
h2o,129,23,1,0,4.00899,0,8010,72,0.153755,0.10627,-0.233176,-0.00211048,0.401829,1.05,1.0769,0.614344,0.465607,0.619756,0.976738,0.586474,0.561689,0.519547,120,145,0.0938387,1,1,1,,
h2o,130,23,1,292,2.7292,1,1564,10223,-0.184845,0.218133,0.220568,-0.3497,0.69771,1.05,1.12004,0.7023,0.525034,0.7023,0.961079,0.80742,0.530113,0.491476,120,145,0.0765866,-1,1,1,,
h2o,131,23,1,148,5.01117,0,1845,10789,-0.185033,0.0125942,0.249859,0.0291271,0.435463,1.05,1.10531,0.726658,0.551985,0.726658,0.980902,0.618705,0.591261,0.553096,120,145,0.0892462,1,1,1,,
h2o,132,23,1,182,6.20495,1,3774,10907,-0.128414,-0.00190639,0.285009,0.043849,0.415953,1.05,1.10704,0.694181,0.512855,0.694181,0.981354,0.591212,0.57682,0.536411,120,145,0.0916007,-1,1,1,,
h2o,133,23,1,304,6.05605,1,7146,2321,0.124846,0.00230312,-0.175213,0.0266457,0.301165,1.05,1.06454,0.571042,0.466622,0.571042,0.948045,0.448708,0.582163,0.541865,120,145,0.083514,1,1,1,,
h2o,134,23,1,106,1.76625,0,8738,758,0.185882,0.179644,-0.216931,-0.345021,0.661462,1.05,1.07851,0.691475,0.506428,0.691475,0.967505,0.806394,0.549584,0.515278,120,145,0.0823388,-1,1,1,,
h2o,135,23,1,177,5.82433,1,6756,2116,0.106007,-0.173296,-0.181526,0.0322046,0.353835,1.05,0.938509,0.52774,0.461434,0.52774,0.929218,0.527359,0.532678,0.493919,120,145,0.0964574,1,1,1,,
h2o,136,23,1,352,6.10797,1,3098,10220,-0.157702,0.096343,0.259644,0.0148249,0.425865,1.05,1.00227,0.738836,0.547587,0.738836,0.990134,0.567636,0.595568,0.558161,120,145,0.0850073,1,1,1,,
h2o,137,23,1,212,3.34356,1,1917,10789,-0.18714,-0.0443163,0.249859,0.0291271,0.443263,1.05,1.05331,0.68065,0.513081,0.68065,0.954381,0.629195,0.563856,0.523794,120,145,0.0852745,1,1,1,,
h2o,138,23,1,349,4.33778,0,3277,10907,-0.152951,-0.0529747,0.285009,0.043849,0.448629,1.05,1.01498,0.62111,0.502594,0.62111,0.94714,0.611351,0.561525,0.52356,120,145,0.0789535,-1,1,1,,
h2o,139,23,1,272,4.32761,0,7898,2321,0.151545,0.0579805,-0.175213,0.0266457,0.328381,1.05,1.1698,0.645467,0.494362,0.645467,0.981083,0.513897,0.611663,0.569858,120,145,0.0787268,-1,1,1,,
h2o,140,23,1,17,3.06822,1,5499,11020,-0.0213995,-0.342396,0.303155,0.0555534,0.513525,1.05,1.0657,0.837618,0.637573,0.840325,0.987962,0.633129,0.763543,0.735145,120,145,0.0728521,1,1,1,,
h2o,141,23,1,9,1.17556,1,723,10789,-0.202572,0.0435591,0.249859,0.0291271,0.452699,1.05,1.06665,0.769959,0.585927,0.769959,0.976104,0.635794,0.63073,0.592472,120,145,0.091325,1,1,1,,
h2o,142,23,1,252,1.32644,0,3134,10880,-0.137407,-0.0182858,0.280674,0.0413532,0.422328,1.05,1.18067,0.638701,0.487934,0.652233,0.986423,0.612823,0.564774,0.524302,120,145,0.0935773,-1,1,1,,
h2o,143,23,1,259,1.63894,0,2752,10907,-0.165941,-0.0712023,0.285009,0.043849,0.465396,1.05,1.04897,0.686062,0.519283,0.686062,0.946416,0.68091,0.563579,0.524375,120,145,0.0799456,1,1,1,,
