method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid
h2,19,22,2,159,5.35745,1,315,10071,-0.218787,0.00849438,0.216829,-0.349864,0.56408,1.05,1.03265,0.67659,0.523681,0.67659,0.664588,0.692769,0.650692,262,173,0.0781406,-1,1,1
h2,20,22,2,175,1.94392,1,10223,1018,0.221288,-0.349851,-0.203047,0.0305595,0.569928,1.05,1.07668,0.648173,0.511502,0.648173,0.642125,0.67671,0.63884,262,173,0.0761048,1,1,1
h2,21,22,2,199,1.39238,0,1819,10071,-0.186354,0.0327301,0.216829,-0.349864,0.555847,1.05,1.03678,0.627876,0.560104,0.637348,0.673106,0.689561,0.653856,262,173,0.0734352,-1,1,1
h2,22,22,2,205,1.50278,0,10724,1059,0.243099,0.0187893,-0.208993,-0.344123,0.579975,1.05,1.06846,0.67253,0.514885,0.673884,0.679477,0.700343,0.662009,262,173,0.0763518,-1,1,1
h2,23,22,2,248,3.6883,1,72,10071,-0.232005,-0.00155163,0.216829,-0.349864,0.5682,1.05,1.02749,0.690122,0.533266,0.690122,0.712067,0.688677,0.646577,262,173,0.0844617,1,1,1
h2,24,22,2,0,5.65946,0,72,9877,-0.232005,-0.00155163,0.212786,-0.349945,0.565039,1.05,1.02601,0.668471,0.525936,0.668471,0.664701,0.695871,0.653766,262,173,0.0753774,-1,1,1
h2,25,22,2,242,5.6613,0,70,9877,-0.22994,-0.00451851,0.212786,-0.349945,0.561621,1.05,1.02689,0.691475,0.534957,0.691475,0.667349,0.698561,0.654814,262,173,0.0778089,-1,1,1
h2,26,22,2,97,3.20512,1,10789,1059,0.248311,0.028616,-0.208993,-0.344123,0.59024,1.05,1.03157,0.61705,0.501917,0.61705,0.677371,0.684908,0.646815,262,173,0.144327,-1,1,1
h2,27,22,2,338,5.51549,1,2722,10223,-0.167755,0.0322943,0.221288,-0.349851,0.545335,1.05,1.09308,0.512855,0.427154,0.520974,0.646064,0.49836,0.459324,262,173,0.0837311,1,1,1
h2,28,22,2,343,3.48442,0,2593,9863,-0.170029,0.0301771,0.212733,-0.350325,0.539717,1.05,1.07694,0.677943,0.533378,0.677943,0.652026,0.695158,0.655987,262,173,0.0752238,1,1,1
h2,29,22,2,323,3.85794,1,2321,9863,-0.173863,0.0274353,0.212733,-0.350325,0.540536,1.05,1.02863,0.618403,0.502143,0.618403,0.648532,0.694538,0.653655,262,173,0.0803088,1,1,1
