dir,label,method,stage,trial,cov_saved,cov_plane,vis_frac
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,220,0.5324324369430542,0.53450608253479,0.9644279479980469
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,221,0.45675674080848694,0.45737481117248535,0.937092661857605
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,222,0.7378378510475159,0.7388362884521484,0.9646995067596436
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,223,0.745945930480957,0.742895781993866,0.991672694683075
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,224,0.4162162244319916,0.41677942872047424,0.9510318636894226
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,225,0.4621621370315552,0.46278753876686096,0.9814445972442627
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,226,0.40675675868988037,0.4073071777820587,0.9546524286270142
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,227,0.7621621489524841,0.7618403434753418,0.9851557016372681
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,228,0.7121621370315552,0.7117726802825928,0.9793627858161926
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,229,0.39054054021835327,0.3910689949989319,0.9529326558113098
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,230,0.6878377795219421,0.6887685656547546,0.9881426692008972
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,231,0.7229729890823364,0.7239512801170349,0.9870564937591553
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,232,0.4445945620536804,0.4451961815357208,0.9079471230506897
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,233,0.4810810685157776,0.4803788661956787,0.9395365715026855
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,234,0.40405404567718506,0.4046007990837097,0.9459630846977234
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,235,0.6770269870758057,0.6779431700706482,0.9903149604797363
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,236,0.8256756663322449,0.8267929553985596,0.9895003437995911
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,237,0.7608107924461365,0.7604871392250061,0.987328052520752
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,238,0.7445945739746094,0.7469553351402283,0.9675959348678589
h7_shoulder,shoulder↔shoulder,h7_shoulder,1,239,0.8513513803482056,0.8525034189224243,0.9883236885070801
