method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid
h8_hem,58,88,1,112,5.98533,0,8840,3848,0.173417,-0.218949,-0.158952,-0.340571,0.353922,1.05,1.04619,0.564516,0.444668,0.564516,0.515985,0.695853,0.627278,101,87,0.0765089,1,1,1
h8_hem,59,88,1,96,1.81739,1,5101,9696,-0.0671816,-0.274177,0.209782,-0.341497,0.285154,1.05,1.02871,0.879032,0.637321,0.879032,0.488993,0.717812,0.670896,101,87,0.0778749,-1,1,1
h8_hem,60,88,1,181,2.59899,1,5016,9696,-0.0791311,-0.344654,0.209782,-0.341497,0.288932,1.05,1.09722,0.819892,0.623656,0.819892,0.45525,0.750355,0.701998,101,87,0.0801375,1,1,1
h8_hem,61,88,1,290,2.97792,0,4930,9696,-0.0841227,-0.34627,0.209782,-0.341497,0.294066,1.05,1.01788,0.733871,0.580645,0.733871,0.44306,0.739985,0.664214,101,87,0.0777327,1,1,1
h8_hem,62,88,1,69,0.235163,0,6992,3848,0.13823,-0.359112,-0.158952,-0.340571,0.29776,1.05,0.996711,0.866935,0.638553,0.866935,0.442547,0.77084,0.699109,101,87,0.0823399,1,1,1
h8_hem,63,88,1,198,1.98216,1,4867,9696,-0.0902119,-0.36517,0.209782,-0.341497,0.301046,1.05,1.20432,0.715054,0.535394,0.715054,0.425812,0.706044,0.65254,101,87,0.0796148,-1,1,1
h8_hem,64,88,1,309,0.44121,1,1878,9696,-0.190233,-0.22521,0.209782,-0.341497,0.416575,1.05,1.04687,1.01478,0.708445,1.01478,0.57987,0.714532,0.665242,101,87,0.0782039,-1,1,1
h8_hem,65,88,1,244,2.82773,0,4636,9696,-0.119313,-0.343678,0.209782,-0.341497,0.329103,1.05,1.0878,0.635753,0.507616,0.635753,0.471907,0.646467,0.584437,101,87,0.0748422,1,1,1
h8_hem,66,88,1,346,1.5369,0,6883,3848,0.119856,-0.264549,-0.158952,-0.340571,0.289016,1.05,0.919437,0.837366,0.610887,0.837366,0.418712,0.762576,0.689301,101,87,0.0842409,-1,1,1
h8_hem,67,88,1,280,0.165272,1,3801,9696,-0.160473,-0.32718,0.209782,-0.341497,0.370537,1.05,1.03607,0.560484,0.47379,0.560484,0.499576,0.62784,0.55465,101,87,0.075286,-1,1,1
h8_hem,68,88,1,290,1.17853,0,4930,9696,-0.0841227,-0.34627,0.209782,-0.341497,0.294066,1.05,0.955162,0.784946,0.59487,0.791667,0.434319,0.72219,0.662505,101,87,0.0785346,-1,1,1
h8_hem,69,88,1,222,4.38635,0,3934,9696,-0.157372,-0.295391,0.209782,-0.341497,0.370042,1.05,1.16205,0.991935,0.705757,0.991935,0.54487,0.733119,0.686325,101,87,0.0786546,1,1,1
h8_hem,70,88,1,69,3.5054,1,6992,3848,0.13823,-0.359112,-0.158952,-0.340571,0.29776,1.05,0.996266,0.866935,0.649194,0.866935,0.431201,0.769277,0.69759,101,87,0.0797655,1,1,1
h8_hem,71,88,1,255,0.491381,0,5114,9696,-0.0685005,-0.350491,0.209782,-0.341497,0.278557,1.05,1.13565,0.798387,0.589718,0.798387,0.484211,0.734777,0.683588,101,87,0.0761675,1,1,1
h8_hem,72,88,1,25,1.32847,0,2870,9696,-0.175639,-0.277855,0.209782,-0.341497,0.390642,1.05,1.10014,0.599462,0.485103,0.599462,0.510295,0.718701,0.662274,101,87,0.0769049,1,1,1
h8_hem,73,88,1,181,4.24197,0,5016,9696,-0.0791311,-0.344654,0.209782,-0.341497,0.288932,1.05,1.11429,0.813172,0.613127,0.813172,0.434272,0.750579,0.702271,101,87,0.0777269,-1,1,1
h8_hem,74,88,1,181,4.58297,0,5016,9696,-0.0791311,-0.344654,0.209782,-0.341497,0.288932,1.05,1.11571,0.817204,0.607191,0.817204,0.426288,0.750847,0.702502,101,87,0.0797781,-1,1,1
h8_hem,75,88,1,168,1.4811,0,4388,9696,-0.122911,-0.252378,0.209782,-0.341497,0.344424,1.05,1.14453,0.821236,0.607863,0.831989,0.506041,0.721535,0.673592,101,87,0.0939791,1,1,1
h8_hem,76,88,1,290,2.39829,1,4930,9696,-0.0841227,-0.34627,0.209782,-0.341497,0.294066,1.05,0.955819,0.747312,0.599238,0.754032,0.426054,0.72847,0.667119,101,87,0.0779614,-1,1,1
h8_hem,77,88,1,112,6.0553,1,8840,3848,0.173417,-0.218949,-0.158952,-0.340571,0.353922,1.05,1.04468,0.569892,0.43806,0.569892,0.53637,0.701707,0.631973,101,87,0.0765589,-1,1,1
h8_hem,78,88,1,24,0.282117,1,2921,9696,-0.175088,-0.296745,0.209782,-0.341497,0.387556,1.05,1.05633,1.09274,0.762769,1.09274,0.569931,0.719005,0.666417,101,87,0.0739648,-1,1,1
h8_hem,79,88,1,25,5.36394,0,2870,9696,-0.175639,-0.277855,0.209782,-0.341497,0.390642,1.05,1.0326,0.846774,0.610887,0.846774,0.508251,0.727217,0.676048,101,87,0.08089,-1,1,1
h8_hem,80,88,1,69,2.45117,0,6992,3848,0.13823,-0.359112,-0.158952,-0.340571,0.29776,1.05,1.00677,0.887097,0.661178,0.887097,0.427077,0.7666,0.695312,101,87,0.0793445,-1,1,1
h8_hem,81,88,1,290,4.35253,0,4930,9696,-0.0841227,-0.34627,0.209782,-0.341497,0.294066,1.05,0.954363,0.78629,0.593078,0.790323,0.434936,0.72522,0.667686,101,87,0.081735,1,1,1
h8_hem,82,88,1,255,4.70215,0,5114,9696,-0.0685005,-0.350491,0.209782,-0.341497,0.278557,1.05,1.03939,0.752688,0.590502,0.752688,0.467627,0.755704,0.682923,101,87,0.0804909,-1,1,1
h8_hem,83,88,1,39,0.0914223,0,4259,9696,-0.138444,-0.32703,0.209782,-0.341497,0.34853,1.05,1.08693,0.676075,0.509969,0.676075,0.498507,0.634865,0.576678,101,87,0.0769159,1,1,1
h8_hem,84,88,1,255,5.19422,1,5114,9696,-0.0685005,-0.350491,0.209782,-0.341497,0.278557,1.05,1.08567,0.776882,0.585349,0.776882,0.488132,0.741156,0.681407,101,87,0.0799139,-1,1,1
h8_hem,85,88,1,24,4.17131,1,2921,9696,-0.175088,-0.296745,0.209782,-0.341497,0.387556,1.05,1.08056,0.517473,0.4319,0.524194,0.510529,0.679654,0.612988,101,87,0.0783275,-1,1,1
h8_hem,86,88,1,280,3.76863,1,3801,9696,-0.160473,-0.32718,0.209782,-0.341497,0.370537,1.05,1.05584,0.580645,0.46707,0.580645,0.529622,0.622848,0.554317,101,87,0.129725,1,1,1
h8_hem,87,88,1,103,1.81016,0,7750,3848,0.156912,-0.327803,-0.158952,-0.340571,0.316215,1.05,1.04306,0.909946,0.660618,0.909946,0.491964,0.769827,0.697745,101,87,0.0809936,-1,1,1
